fips,year,y,y0hat,tau_hat
36009,1980,6.81403431295307,6.84460126591699,-0.0305669529639161
36009,1981,6.85534626918681,6.81589091322559,0.0394553559612207
36009,1982,6.93420627122167,6.91781747390608,0.0163887973155914
36009,1983,6.75274645702658,6.77458130947729,-0.0218348524507075
36009,1984,6.81575625728996,6.80063057881179,0.0151256784781726
36009,1985,6.86314311614969,6.88202701765788,-0.0188839015081932
36009,1986,6.75317087013069,6.69473634085931,0.058434529271385
36009,1987,6.72541197278724,6.48527745244883,0.240134520338409
36009,1988,6.78704597133434,7.28702301860402,-0.499977047269675
36009,1989,6.77986493579835,6.96086546838195,-0.181000532583604
36009,1990,6.88332598739835,7.08786603074773,-0.204540043349383
36009,1991,6.82868161383654,7.06064227813415,-0.231960664297605
36009,1992,6.90220555656248,6.901538750623,0.000666805939475879
36009,1993,6.84930186444636,7.15068447991398,-0.301382615467618
36009,1994,6.89211275632956,7.09093382898757,-0.198821072658005
36009,1995,6.90716234890855,7.24022897794251,-0.333066629033964
36009,1996,7.01869674499934,6.82672290054519,0.191973844454146
36009,1997,6.94601238399261,6.67337672972164,0.272635654270967
36009,1998,6.8023947927955,6.45291512627831,0.34947966651719
36009,1999,6.85118495685455,6.12670431001452,0.724480646840026
36011,1977,6.55516043768099,6.55756407159311,-0.00240363391211851
36011,1978,6.59269563425451,6.59466805431126,-0.00197242005675236
36011,1979,6.67087832096054,6.66009886591633,0.0107794550442133
36011,1980,6.67298052964593,6.6811349384748,-0.00815440882887408
36011,1981,6.66687798807367,6.66453650386548,0.00234148420818681
36011,1982,6.6579448864133,6.66291112367158,-0.00496623725827838
36011,1983,6.63447451637895,6.6250770836221,0.00939743275685334
36011,1984,6.64158179976723,6.63932607723451,0.00225572253272244
36011,1985,6.65713243849118,6.66440983314489,-0.00727739465370902
36011,1986,6.53224685937609,6.65847505106055,-0.126228191684462
36011,1987,6.60839804430915,6.70362468989525,-0.0952266455860995
36011,1988,6.56123612561789,6.61509235107501,-0.0538562254571176
36011,1989,6.59648440580024,6.66896690109483,-0.0724824952945875
36011,1990,6.6638507204493,6.68982327781568,-0.0259725573663818
