b,dgp_num,N,T0,twfe,parallel_trends,ar_error_term,instrument_noise,estimator,rel_year,estimate,std.error,ci_lower,ci_upper,selected_p,true_te
1364,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.084535938444815,0.09704621181145026,0.8943253632943725,1.2747465135952576,NA,1
1364,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.6325121264892295,0.4531638998929736,0.7443108826990013,2.5207133702794575,2,1
1364,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.6325121264892295,0.4531638998929736,0.7443108826990013,2.5207133702794575,2,1
1365,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,21.35537786163969,0.8399215441439772,19.709131635117497,23.001624088161883,NA,1
1365,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.097619198964129,0.4343309528914121,10.24633053129696,11.948907866631297,NA,1
1365,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.51863301023434,0.5213683348814926,7.496751073866616,9.540514946602066,NA,1
1365,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,1.4221842845706971,1.5159969541239646,-0.5943767640618134,4.393538314653668,NA,1
1365,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.0823146639312244,0.32879298855836286,0.43789224798754334,1.7267370798749055,2,1
1365,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.1617403971155176,0.33445030199241954,0.5062298505918308,1.8172509436392044,1,1
1365,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8401966490271319,0.0942572625452998,0.6554524144383442,1.0249408836159195,NA,1
1365,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.10933245462319388,0.5654512179194643,-0.998951932498956,1.217616841745344,2,1
1365,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.10933245462319388,0.5654512179194643,-0.998951932498956,1.217616841745344,2,1
1366,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,21.44388773782174,0.8562107316739173,19.765714703740866,23.122060771902618,NA,1
1366,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.2408307455263,0.4459180526602492,10.366831362312212,12.11483012874039,NA,1
1366,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.466309619650831,0.5482634493846404,7.391713258856935,9.540905980444728,NA,1
1366,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,0.3282303517886547,1.176151698112358,-1.3212570449707393,2.6334876800888765,NA,1
1366,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,0.9525205336012968,0.32931080212352076,0.3070832217191999,1.5979578454833936,2,1
1366,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.1451150262687284,0.3190713499335113,0.5197466719004699,1.7704833806369868,1,1
1366,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0773037984115963,0.08097302480442249,0.9185966697949282,1.2360109270282644,NA,1
1366,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.9113091730796709,0.6395549858687883,-0.34221859922315434,2.164836945382496,2,1
1366,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.9113091730796709,0.6395549858687883,-0.34221859922315434,2.164836945382496,2,1
1367,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.40057181529111,0.9103028781625536,20.616378174092503,24.18476545648971,NA,1
1367,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.612979806360702,0.4626036211578574,10.706276708891302,12.519682903830102,NA,1
1367,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.205207703464803,0.4953761167514825,7.234270514631897,9.176144892297708,NA,1
1367,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,0.4633921867487096,2.055341239686229,-2.18145529901059,4.4918610165337185,NA,1
1367,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.018373503665806,0.26937324182485195,0.4904116512902976,1.5463353560413142,2,1
1367,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9227559505300296,0.33882299275655786,0.25867508759310065,1.5868368134669586,1,1
1367,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8903957825298815,0.0919714738979808,0.7101316936898392,1.0706598713699238,NA,1
1367,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.472666022293818,0.3960390983784479,0.69642938947206,2.2489026551155757,2,1
1367,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.472666022293818,0.3960390983784479,0.69642938947206,2.2489026551155757,2,1
1368,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,20.964458747113493,0.8567451796612378,19.285238194977467,22.64367929924952,NA,1
1368,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,10.877062342066552,0.4364606907985414,10.021599388101412,11.732525296031694,NA,1
1368,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,9.133482350839667,0.46506247758551456,8.22195989477206,10.045004806907276,NA,1
1368,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,2.357325495414244,1.2932323730092732,-0.938215782786962,4.892060946512419,NA,1
1368,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.3556864472832928,0.2871280150477886,0.7929258788371525,1.918447015729433,2,1
1368,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.6992026562965097,0.2725427526461384,1.16502867686267,2.233376635730349,1,1
1368,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9136015581167976,0.09255006341181322,0.7322034338296437,1.0949996824039514,NA,1
1368,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.0835827342401714,0.6777745666047968,-0.24485541630523033,2.412020884785573,2,1
1368,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.0835827342401714,0.6777745666047968,-0.24485541630523033,2.412020884785573,2,1
1369,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.20285899721221,0.9386660902454556,20.36307346033112,24.042644534093306,NA,1
1369,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.67537614500671,0.4936500212912872,10.707822103275788,12.642930186737631,NA,1
1369,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,7.304482391898944,0.6199633934245865,6.089354140786755,8.519610643011134,NA,1
1369,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,2.5084307715585332,0.8820048318098271,0.20393441170126536,4.237160241905794,NA,1
1369,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,0.9179962121247712,0.320108133753383,0.2905957988098101,1.5453966254397322,2,1
1369,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,0.8647850961808908,0.3294096568994239,0.219154032498324,1.5104161598634578,1,1
1369,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9797377844708192,0.08799426804710685,0.8072690190984899,1.1522065498431486,NA,1
1369,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.9300322566391158,0.46800842566329137,0.01273574233906471,1.8473287709391668,2,1
1369,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.9300322566391158,0.46800842566329137,0.01273574233906471,1.8473287709391668,2,1
1370,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,20.730436850756497,0.8950767066998611,18.976086505624767,22.48478719588822,NA,1
1370,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,10.817494256298897,0.47019996659796853,9.89590232176688,11.739086190830914,NA,1
1370,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.022369545370282,0.5130212211814116,7.016847951854715,9.027891138885847,NA,1
1370,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,0.06832383828157162,0.993107153265891,-1.7069050418222351,2.014813858682718,NA,1
1370,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,0.5459340688058854,0.24961487356699463,0.05669790660905677,1.035170231002714,2,1
1370,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,0.8476835718976888,0.25955463299428927,0.3389658392083704,1.3564013045870071,1,1
1370,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8717557800140233,0.08917687693270905,0.6969691012259136,1.046542458802133,NA,1
1370,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.26301329755670066,0.5398587057059956,-0.7951097656270506,1.3211363607404518,2,1
1370,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.26301329755670066,0.5398587057059956,-0.7951097656270506,1.3211363607404518,2,1
1371,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,21.15019008436014,0.8920911223194486,19.40169148461402,22.89868868410626,NA,1
1371,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,10.928226927381072,0.4569126663266819,10.032678101380776,11.82377575338137,NA,1
1371,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.831531216691193,0.4600334293392107,7.92986569518634,9.733196738196046,NA,1
1371,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,2.4541652664408034,0.9154600076541388,0.01736950266448644,4.248466881442916,NA,1
1371,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.1336539976377211,0.3648004512578867,0.41865825162830395,1.8486497436471383,2,1
1371,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.4183528816055422,0.3254731337489724,0.7804372615221684,2.056268501688916,1,1
1371,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8626438088335214,0.0922648863550915,0.6818046315775421,1.0434829860895007,NA,1
1371,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.6000040261533518,0.6056649401366186,-0.5870992565144207,1.7871073088211245,2,1
1371,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.6000040261533518,0.6056649401366186,-0.5870992565144207,1.7871073088211245,2,1
1372,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.483778637516327,0.9620783854634796,20.598105002007905,24.36945227302475,NA,1
1372,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.74879479494215,0.4916121539901891,10.78523497312138,12.71235461676292,NA,1
1372,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,9.195026061128663,0.580744355874414,8.056767123614812,10.333284998642515,NA,1
1372,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,0.5571358333750567,1.258867656520588,-1.7618287209303212,3.024516440155409,NA,1
1372,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.2399741484142262,0.35738642686316907,0.5395096231989569,1.9404386736294952,2,1
1372,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.5007871006239644,0.3206525846392881,0.8723195831812786,2.1292546180666503,1,1
1372,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.988719479434773,0.09881408769552195,0.79504386755155,1.182395091317996,NA,1
1372,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.7461389039770403,0.5448270081279091,0.6782779680463387,2.8139998399077424,2,1
1372,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.7461389039770403,0.5448270081279091,0.6782779680463387,2.8139998399077424,2,1
1373,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.440926955917984,1.0241111844484072,20.433669034399102,24.448184877436866,NA,1
1373,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.84054745507828,0.5245379219956866,10.812453127966734,12.868641782189826,NA,1
1373,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.825756941664393,0.7046953558290908,7.444554044239375,10.20695983908941,NA,1
1373,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,2.3984559831146086,1.6831989426562866,0.08505144625949512,5.69752591072093,NA,1
1373,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.0451214660634571,0.2759147567890581,0.5043384799537752,1.5859044521731396,2,1
1373,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.4212527608217569,0.2539615725521025,0.9234972251624802,1.9190082964810335,1,1
1373,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1478154050353415,0.08975337960777806,0.9718987810040964,1.3237320290665866,NA,1
1373,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.098203336231871,0.5259298210344917,0.06738088700426736,2.1290257854594747,2,1
1373,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.098203336231871,0.5259298210344917,0.06738088700426736,2.1290257854594747,2,1
1374,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.38831851097688,0.9977886058095544,20.432652843590155,24.34398417836361,NA,1
1374,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.617169661635565,0.5192137124583541,10.599510785217191,12.634828538053938,NA,1
1374,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,9.163286236486371,0.5066639121258094,8.170224968719786,10.15634750425296,NA,1
1374,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,1.6490709827772392,1.0938590594206583,-0.2857879932610281,3.7930347392417296,NA,1
1374,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,0.926250454527426,0.2520178352556151,0.43230457396467176,1.42019633509018,2,1
1374,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.3263728277179885,0.3134271245882087,0.7120669517471512,1.9406787036888256,1,1
1374,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9536130646624956,0.0950446494604167,0.767325551720079,1.1399005776049125,NA,1
1374,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.313397246013442,0.4986538358388423,0.336035727769311,2.290758764257573,2,1
1374,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.313397246013442,0.4986538358388423,0.336035727769311,2.290758764257573,2,1
1375,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.30184549984974,0.9731069563765238,20.394555865351755,24.20913513434773,NA,1
1375,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.714506897666707,0.4980459098304755,10.738336914398976,12.690676880934442,NA,1
1375,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.98867459092147,0.5691188939591894,7.873201558761458,10.10414762308148,NA,1
1375,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,2.184759760789248,1.2424677866969318,0.22851740820302524,4.6199966227152345,NA,1
1375,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.1477025312436298,0.2297155936312414,0.6974682410391582,1.5979368214481011,2,1
1375,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.5143218044284477,0.3051116123957064,0.9163140328679186,2.112329575988977,1,1
1375,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.981469663227135,0.09552272066414728,0.7942451307254064,1.1686941957288637,NA,1
1375,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.073075774958981,0.4767284197252856,0.1386880722974213,2.007463477620541,2,1
1375,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.073075774958981,0.4767284197252856,0.1386880722974213,2.007463477620541,2,1
1376,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,21.127993245998866,0.8880534539872996,19.38740847618376,22.868578015813977,NA,1
1376,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.052140720065584,0.4499503644511056,10.17023800574142,11.934043434389752,NA,1
1376,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.884190989908507,0.507565745978149,7.889362127791335,9.87901985202568,NA,1
1376,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,2.1866450097586885,1.089247927287073,0.3814080260772954,4.3215709472413515,NA,1
1376,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.2728793706707446,0.24950034290031375,0.783867684455736,1.761891056885753,2,1
1376,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.8964903777132376,0.26541199946164046,1.3762924177036582,2.416688337722817,1,1
1376,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0352910812492224,0.09918391545737652,0.8408906069527644,1.2296915555456804,NA,1
1376,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,2.045871336193418,0.6065072102817547,0.8571172040411787,3.2346254683456572,2,1
1376,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,2.045871336193418,0.6065072102817547,0.8571172040411787,3.2346254683456572,2,1
1377,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.97675825688522,0.933714637539494,21.146677567307812,24.806838946462623,NA,1
1377,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.96499154307354,0.4821518933526435,11.01997383210236,12.91000925404472,NA,1
1377,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.574285977006198,0.5254079186395756,7.54448645647263,9.604085497539767,NA,1
1377,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,1.6080324415199847,0.8298843510169964,-0.8331392366236194,3.2346057695132977,NA,1
1377,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.1371266662595236,0.2750415856476406,0.5980550641393596,1.6761982683796877,2,1
1377,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.1376255661786334,0.2879906170475502,0.5731743288799682,1.7020768034772986,1,1
1377,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8098701924013628,0.09500952294043076,0.6236515274381186,0.9960888573646072,NA,1
1377,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.067670661365736,0.3901054023086781,0.3030640728407269,1.832277249890745,2,1
1377,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.067670661365736,0.3901054023086781,0.3030640728407269,1.832277249890745,2,1
1378,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.87744260349547,0.8846856834335751,21.143458663965667,24.61142654302528,NA,1
1378,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.862830602133272,0.4630979062913311,10.955158705802264,12.77050249846428,NA,1
1378,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,9.254448203328735,0.5578535754161745,8.161055195513034,10.34784121114444,NA,1
1378,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,4.572110925789229,0.760954949078891,3.0093934129508177,6.063582625983855,NA,1
1378,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,0.7121285106006187,0.3265105531309673,0.07217958589167117,1.352077435309566,2,1
1378,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,0.9321512620306572,0.31178559687029017,0.32106272126656454,1.54323980279475,1,1
1378,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9044925929716456,0.08794389297697554,0.7321225627367737,1.0768626232065177,NA,1
1378,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.9962085351624468,0.6485667587932622,-0.27498231207234725,2.2673993823972407,2,1
1378,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.9962085351624468,0.6485667587932622,-0.27498231207234725,2.2673993823972407,2,1
1379,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,21.901461418679077,0.9314335478319952,20.075851664928365,23.72707117242979,NA,1
1379,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.44616976830035,0.4793015174369628,10.506738794123905,12.385600742476798,NA,1
1379,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.660238486628323,0.46359656344842515,7.75158922226941,9.568887750987235,NA,1
1379,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,1.5964438200860052,1.3216273334726103,0.11082235183949508,4.186833393692321,NA,1
1379,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.1519685526358976,0.3087593954917646,0.5468112575836803,1.7571258476881149,2,1
1379,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.563678509194758,0.30081211806665065,0.9740975916709124,2.153259426718604,1,1
1379,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1179703264459426,0.09568931523369235,0.9304192685879056,1.3055213843039797,NA,1
1379,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.7350317263918517,0.5445760637259063,-0.3323373585109247,1.802400811294628,2,1
1379,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.7350317263918517,0.5445760637259063,-0.3323373585109247,1.802400811294628,2,1
1380,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,20.039573403192247,0.9060814849805554,18.263653692630356,21.815493113754137,NA,1
1380,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,10.443417252147803,0.4608493544841947,9.540152517358782,11.346681986936824,NA,1
1380,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,7.378686170813417,0.5043481476279642,6.390163801462607,8.367208540164226,NA,1
1380,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,0.35380765198941333,0.950778835641216,-1.2908002431516437,2.217334169846197,NA,1
1380,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,0.8036407792131859,0.23982661747196768,0.3335892464340649,1.273692311992307,2,1
1380,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.2887276592708643,0.30201094933602707,0.6967970756355004,1.880658242906228,1,1
1380,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.944218467075341,0.09611830286624902,0.7558265934574929,1.132610340693189,NA,1
1380,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.8654005368561105,0.36832745663556127,0.14347872185041044,1.5873223518618107,2,1
1380,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.8654005368561105,0.36832745663556127,0.14347872185041044,1.5873223518618107,2,1
1381,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,21.150739718168825,0.8829092339707052,19.42023761958624,22.881241816751405,NA,1
1381,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,10.971869014726158,0.457587937409658,10.07499665740323,11.868741372049088,NA,1
1381,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.370002581224426,0.514904609206413,7.360789547179857,9.379215615268995,NA,1
1381,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,-0.3145557744066636,1.7945704068626702,-1.944971567857447,3.20280222304417,NA,1
1381,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.2351848049982292,0.26617125111650713,0.7134987390899087,1.7568708709065497,2,1
1381,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.451628211793789,0.28697327345005275,0.8891709313061216,2.014085492281457,1,1
1381,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8570867222635105,0.0994846790194663,0.6620967513853565,1.0520766931416643,NA,1
1381,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,1.180281306890745,0.4852574007070736,0.22917680150488073,2.1313858122766094,2,1
1381,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,1.180281306890745,0.4852574007070736,0.22917680150488073,2.1313858122766094,2,1
1382,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,20.947819788754668,0.9050879679903224,19.173847371493636,22.7217922060157,NA,1
1382,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,10.96636614254797,0.4637738095779525,10.057369475775184,11.875362809320755,NA,1
1382,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,7.983180384348611,0.4729511783421638,7.0561960747979695,8.910164693899251,NA,1
1382,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,1.801116311365856,1.6636934488677284,-0.3699960383277521,5.061955471146604,NA,1
1382,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,0.9398737102236612,0.3053977336879228,0.341305151235178,1.5384422692121444,2,1
1382,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.451767462002151,0.2590128864556599,0.9441115330172952,1.959423390987007,1,1
1382,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.071247174526801,0.08609792131390154,0.902495248751554,1.239999100302048,NA,1
1382,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ known),0,0.670251270794968,0.44206267710724795,-0.19619157633523787,1.536694117925174,2,1
1382,3,300,12,FALSE,FALSE,FALSE,1,QLD ($p$ estimated),0,0.670251270794968,0.44206267710724795,-0.19619157633523787,1.536694117925174,2,1
1383,3,300,12,FALSE,FALSE,FALSE,1,Difference-in-means,0,22.23055214238394,0.9396652597296477,20.388808233313828,24.07229605145405,NA,1
1383,3,300,12,FALSE,FALSE,FALSE,1,TWFE,0,11.62595404986819,0.47254168729720386,10.69977234276567,12.55213575697071,NA,1
1383,3,300,12,FALSE,FALSE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,8.891909723109658,0.531691850614002,7.849793695906214,9.9340257503131,NA,1
1383,3,300,12,FALSE,FALSE,FALSE,1,Augmented Synthetic Control,0,-0.0126565660273954,1.9687453008119793,-1.7749638998207755,3.846084223564084,NA,1
1383,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ known),0,1.0734992308031504,0.3320138703435237,0.4227640025620929,1.7242344590442078,2,1
1383,3,300,12,FALSE,FALSE,FALSE,1,Generalized Synth ($p$ estimated),0,1.3983885260056452,0.30339759835059693,0.8037401602425265,1.993036891768764,1,1
1383,3,300,12,FALSE,FALSE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9964735390567094,0.09137564136686946,0.8173772819776453,1.1755697961357736,NA,1
